Trnf#,Line,Priority,Sts,Style,Clr,Style Description,Color Description,Size Type,Size,O Qty,Shp Qty,Rec Qty,Style Color Std Cost,Trns Value,Markdown MSRP,Outlet MSRP,Wholesale Price,Segment Code,Inventory Classification,Sts,Prt,From,To,Cost,Via,Reference,Ent Date,Shp Date,Rec Date,ETA Date,Order,Fabric Content,HTS Code,Hts Description,Country Of Origin,COO Description,Style Color FOB,BOL #,Division,Division Description,Label,Label Description,Category,Category Description,NAFTA Compliant,UPC Code
3410,10,,O,V164,CCL,Ace Polo,Charcoal,_,XL,1,1,0,16.48,16.48,0,0,34.5,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,50% Recycled Polyester 50% Polyester,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,10,,O,V164,CCL,Ace Polo,Charcoal,_,XXL,1,1,0,16.48,16.48,0,0,34.5,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,50% Recycled Polyester 50% Polyester,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,20,,O,V164,IND,Ace Polo,Indigo,_,S,3,3,0,16.48,49.44,0,0,34.5,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,50% Recycled Polyester 50% Polyester,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,20,,O,V164,IND,Ace Polo,Indigo,_,M,4,4,0,16.48,65.92,0,0,34.5,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,50% Recycled Polyester 50% Polyester,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,20,,O,V164,IND,Ace Polo,Indigo,_,L,4,4,0,16.48,65.92,0,0,34.5,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,50% Recycled Polyester 50% Polyester,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,20,,O,V164,IND,Ace Polo,Indigo,_,XL,3,3,0,16.48,49.44,0,0,34.5,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,50% Recycled Polyester 50% Polyester,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,20,,O,V164,IND,Ace Polo,Indigo,_,XXL,1,1,0,16.48,16.48,0,0,34.5,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,50% Recycled Polyester 50% Polyester,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,30,,O,V164,LTG,Ace Polo,Light Grey,_,S,3,3,0,16.48,49.44,0,0,34.5,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,50% Recycled Polyester 50% Polyester,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,30,,O,V164,LTG,Ace Polo,Light Grey,_,M,4,4,0,16.48,65.92,0,0,34.5,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,50% Recycled Polyester 50% Polyester,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,30,,O,V164,LTG,Ace Polo,Light Grey,_,L,4,4,0,16.48,65.92,0,0,34.5,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,50% Recycled Polyester 50% Polyester,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,30,,O,V164,LTG,Ace Polo,Light Grey,_,XL,3,3,0,16.48,49.44,0,0,34.5,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,50% Recycled Polyester 50% Polyester,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,30,,O,V164,LTG,Ace Polo,Light Grey,_,XXL,1,1,0,16.48,16.48,0,0,34.5,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,50% Recycled Polyester 50% Polyester,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,40,,O,V165,TOB,S/S Ever Henley,Tobacco,_,S,3,3,0,12.95,38.85,0,0,29,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,96% Pima Cotton with SeaCell 4% Elastane,6109.10.0012,MENS KNIT COTTON TOPS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,40,,O,V165,TOB,S/S Ever Henley,Tobacco,_,M,4,4,0,12.95,51.8,0,0,29,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,96% Pima Cotton with SeaCell 4% Elastane,6109.10.0012,MENS KNIT COTTON TOPS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,40,,O,V165,TOB,S/S Ever Henley,Tobacco,_,L,4,4,0,12.95,51.8,0,0,29,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,96% Pima Cotton with SeaCell 4% Elastane,6109.10.0012,MENS KNIT COTTON TOPS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,40,,O,V165,TOB,S/S Ever Henley,Tobacco,_,XL,3,3,0,12.95,38.85,0,0,29,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,96% Pima Cotton with SeaCell 4% Elastane,6109.10.0012,MENS KNIT COTTON TOPS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,40,,O,V165,TOB,S/S Ever Henley,Tobacco,_,XXL,1,1,0,12.95,12.95,0,0,29,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,96% Pima Cotton with SeaCell 4% Elastane,6109.10.0012,MENS KNIT COTTON TOPS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,50,,O,V182,CCL,The Rise Tee,Charcoal,_,S,3,3,0,10.7,32.1,0,0,24,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,100% Pima Cotton,1/25/2021,,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,50,,O,V182,CCL,The Rise Tee,Charcoal,_,M,4,4,0,10.7,42.8,0,0,24,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,100% Pima Cotton,1/25/2021,,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,50,,O,V182,CCL,The Rise Tee,Charcoal,_,L,4,4,0,10.7,42.8,0,0,24,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,100% Pima Cotton,1/25/2021,,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,50,,O,V182,CCL,The Rise Tee,Charcoal,_,XL,3,3,0,10.7,32.1,0,0,24,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,100% Pima Cotton,1/25/2021,,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,50,,O,V182,CCL,The Rise Tee,Charcoal,_,XXL,1,1,0,10.7,10.7,0,0,24,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,100% Pima Cotton,1/25/2021,,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,60,,O,V182,MIN,The Rise Tee,Mineral,_,S,3,3,0,10.7,32.1,0,0,24,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,100% Pima Cotton,1/25/2021,,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,60,,O,V182,MIN,The Rise Tee,Mineral,_,M,4,4,0,10.7,42.8,0,0,24,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,100% Pima Cotton,1/25/2021,,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,60,,O,V182,MIN,The Rise Tee,Mineral,_,L,4,4,0,10.7,42.8,0,0,24,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,100% Pima Cotton,1/25/2021,,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,60,,O,V182,MIN,The Rise Tee,Mineral,_,XL,3,3,0,10.7,32.1,0,0,24,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,100% Pima Cotton,1/25/2021,,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,60,,O,V182,MIN,The Rise Tee,Mineral,_,XXL,1,1,0,10.7,10.7,0,0,24,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,100% Pima Cotton,1/25/2021,,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,70,,O,V182,TER,The Rise Tee,Terracotta,_,S,3,3,0,10.7,32.1,0,0,24,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,100% Pima Cotton,1/25/2021,,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,70,,O,V182,TER,The Rise Tee,Terracotta,_,M,4,4,0,10.7,42.8,0,0,24,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,100% Pima Cotton,1/25/2021,,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,70,,O,V182,TER,The Rise Tee,Terracotta,_,L,4,4,0,10.7,42.8,0,0,24,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,100% Pima Cotton,1/25/2021,,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,70,,O,V182,TER,The Rise Tee,Terracotta,_,XL,3,3,0,10.7,32.1,0,0,24,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,100% Pima Cotton,1/25/2021,,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,70,,O,V182,TER,The Rise Tee,Terracotta,_,XXL,1,1,0,10.7,10.7,0,0,24,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,100% Pima Cotton,1/25/2021,,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,80,,O,V182,WHT,The Rise Tee,White,_,S,3,3,0,10.7,32.1,0,0,24,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,100% Pima Cotton,1/25/2021,,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,80,,O,V182,WHT,The Rise Tee,White,_,M,4,4,0,10.7,42.8,0,0,24,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,100% Pima Cotton,1/25/2021,,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,80,,O,V182,WHT,The Rise Tee,White,_,L,4,4,0,10.7,42.8,0,0,24,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,100% Pima Cotton,1/25/2021,,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,80,,O,V182,WHT,The Rise Tee,White,_,XL,3,3,0,10.7,32.1,0,0,24,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,100% Pima Cotton,1/25/2021,,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,80,,O,V182,WHT,The Rise Tee,White,_,XXL,1,1,0,10.7,10.7,0,0,24,,,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,100% Pima Cotton,1/25/2021,,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3410,90,,O,V218,HTG,Jeffreys Pullover,Heather Grey,_,S,3,3,0,15.7,47.1,0,0,34,,COLD,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,90% Cotton 10% Nylon,6110.20.2041,MENS KNIT FLEECE,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C6,FLEECE,AP,APPAREL,N,8.43084E+11
3410,90,,O,V218,HTG,Jeffreys Pullover,Heather Grey,_,M,4,4,0,15.7,62.8,0,0,34,,COLD,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,90% Cotton 10% Nylon,6110.20.2041,MENS KNIT FLEECE,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C6,FLEECE,AP,APPAREL,N,8.43084E+11
3410,90,,O,V218,HTG,Jeffreys Pullover,Heather Grey,_,L,4,4,0,15.7,62.8,0,0,34,,COLD,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,90% Cotton 10% Nylon,6110.20.2041,MENS KNIT FLEECE,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C6,FLEECE,AP,APPAREL,N,8.43084E+11
3410,90,,O,V218,HTG,Jeffreys Pullover,Heather Grey,_,XL,3,3,0,15.7,47.1,0,0,34,,COLD,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,90% Cotton 10% Nylon,6110.20.2041,MENS KNIT FLEECE,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C6,FLEECE,AP,APPAREL,N,8.43084E+11
3410,90,,O,V218,HTG,Jeffreys Pullover,Heather Grey,_,XXL,2,2,0,15.7,31.4,0,0,34,,COLD,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,90% Cotton 10% Nylon,6110.20.2041,MENS KNIT FLEECE,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C6,FLEECE,AP,APPAREL,N,8.43084E+11
3410,100,,O,V218,HTI,Jeffreys Pullover,Indigo Heather,_,S,3,3,0,15.7,47.1,0,0,34,,COLD,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,90% Cotton 10% Nylon,6110.20.2041,MENS KNIT FLEECE,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C6,FLEECE,AP,APPAREL,N,8.43084E+11
3410,100,,O,V218,HTI,Jeffreys Pullover,Indigo Heather,_,M,4,4,0,15.7,62.8,0,0,34,,COLD,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,90% Cotton 10% Nylon,6110.20.2041,MENS KNIT FLEECE,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C6,FLEECE,AP,APPAREL,N,8.43084E+11
3410,100,,O,V218,HTI,Jeffreys Pullover,Indigo Heather,_,L,4,4,0,15.7,62.8,0,0,34,,COLD,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,90% Cotton 10% Nylon,6110.20.2041,MENS KNIT FLEECE,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C6,FLEECE,AP,APPAREL,N,8.43084E+11
3410,100,,O,V218,HTI,Jeffreys Pullover,Indigo Heather,_,XL,3,3,0,15.7,47.1,0,0,34,,COLD,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,90% Cotton 10% Nylon,6110.20.2041,MENS KNIT FLEECE,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C6,FLEECE,AP,APPAREL,N,8.43084E+11
3410,100,,O,V218,HTI,Jeffreys Pullover,Indigo Heather,_,XXL,2,2,0,15.7,31.4,0,0,34,,COLD,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,90% Cotton 10% Nylon,6110.20.2041,MENS KNIT FLEECE,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,C6,FLEECE,AP,APPAREL,N,8.43084E+11
3410,110,,O,V341,BLK,Trail Short,Black,_,S,3,3,0,17.15,51.45,0,0,34,,STND,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,92% Polyester 8% Elastane,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3410,110,,O,V341,BLK,Trail Short,Black,_,M,4,4,0,17.15,68.6,0,0,34,,STND,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,92% Polyester 8% Elastane,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3410,110,,O,V341,BLK,Trail Short,Black,_,L,4,4,0,17.15,68.6,0,0,34,,STND,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,92% Polyester 8% Elastane,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3410,110,,O,V341,BLK,Trail Short,Black,_,XL,3,3,0,17.15,51.45,0,0,34,,STND,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,92% Polyester 8% Elastane,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3410,110,,O,V341,BLK,Trail Short,Black,_,XXL,1,1,0,17.15,17.15,0,0,34,,STND,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,92% Polyester 8% Elastane,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3410,120,,O,V341,PCM,Trail Short,Platinum Camo,_,S,3,3,0,17.15,51.45,0,0,34,,STND,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,92% Polyester 8% Elastane,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3410,120,,O,V341,PCM,Trail Short,Platinum Camo,_,M,4,4,0,17.15,68.6,0,0,34,,STND,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,92% Polyester 8% Elastane,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3410,120,,O,V341,PCM,Trail Short,Platinum Camo,_,L,4,4,0,17.15,68.6,0,0,34,,STND,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,92% Polyester 8% Elastane,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3410,120,,O,V341,PCM,Trail Short,Platinum Camo,_,XL,3,3,0,17.15,51.45,0,0,34,,STND,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,92% Polyester 8% Elastane,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3410,120,,O,V341,PCM,Trail Short,Platinum Camo,_,XXL,1,1,0,17.15,17.15,0,0,34,,STND,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,92% Polyester 8% Elastane,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3410,130,,O,V341,RWD,Trail Short,Redwood,_,S,3,3,0,17.15,51.45,0,0,34,,STND,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,92% Polyester 8% Elastane,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3410,130,,O,V341,RWD,Trail Short,Redwood,_,M,4,4,0,17.15,68.6,0,0,34,,STND,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,92% Polyester 8% Elastane,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3410,130,,O,V341,RWD,Trail Short,Redwood,_,L,4,4,0,17.15,68.6,0,0,34,,STND,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,92% Polyester 8% Elastane,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3410,130,,O,V341,RWD,Trail Short,Redwood,_,XL,3,3,0,17.15,51.45,0,0,34,,STND,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,92% Polyester 8% Elastane,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3410,130,,O,V341,RWD,Trail Short,Redwood,_,XXL,1,1,0,17.15,17.15,0,0,34,,STND,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,92% Polyester 8% Elastane,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3410,140,,O,V341,TOB,Trail Short,Tobacco,_,S,3,3,0,17.15,51.45,0,0,34,,STND,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,92% Polyester 8% Elastane,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3410,140,,O,V341,TOB,Trail Short,Tobacco,_,M,4,4,0,17.15,68.6,0,0,34,,STND,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,92% Polyester 8% Elastane,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3410,140,,O,V341,TOB,Trail Short,Tobacco,_,L,4,4,0,17.15,68.6,0,0,34,,STND,T,,A1,V3,FOB,U11,@SP21 D3 NEW - SF,4/21/2021,4/22/2021,4/26/2021,4/25/2021,1691718,92% Polyester 8% Elastane,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,1Z9X8W620300539090,MN,MEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
